round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
0,0.2531,2.2111,446958480,0.010000,0,5,1,0,4,0.9433,1.2876,1,used,1,1
1,0.3631,1.9606,446958480,0.009980,0,10,0,0,0,0.0000,1.2876,1,used,1,1
2,0.3900,1.7578,446958480,0.009960,4,1,5,0,0,0.9433,1.2876,2,topk,1,1
3,0.4239,1.7153,446958480,0.009940,4,4,1,1,0,1.1935,1.2876,0,stab,1,1
4,0.4570,1.5290,446958480,0.009920,0,0,8,2,0,0.5004,1.2876,2,topk,1,1
5,0.4605,1.5355,446958480,0.009900,0,0,0,9,1,0.3251,1.2876,3,interp0,1,1
6,0.4798,1.4007,446958480,0.009881,0,3,0,3,4,1.0889,1.2876,4,interp1,1,1
7,0.5088,1.3243,446958480,0.009861,0,10,0,0,0,0.0000,1.2876,1,used,1,1
8,0.5197,1.2973,446958480,0.009841,6,3,1,0,0,0.8979,1.2876,0,stab,1,1
9,0.5296,1.3093,446958480,0.009821,0,10,0,0,0,0.0000,1.2876,1,used,1,1
10,0.5528,1.1804,446958480,0.009802,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
11,0.5543,1.1419,446958480,0.009782,7,3,0,0,0,0.6109,1.2876,0,stab,1,1
12,0.5740,1.0848,446958480,0.009763,1,3,0,0,6,0.8979,1.2876,4,interp1,1,1
13,0.5863,1.0863,446958480,0.009743,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
14,0.5964,0.9989,446958480,0.009724,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
15,0.5987,1.0629,446958480,0.009704,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
16,0.6129,0.9448,446958480,0.009685,8,1,1,0,0,0.6390,1.2876,0,stab,1,1
17,0.6198,0.9862,446958480,0.009665,0,0,1,0,9,0.3251,1.2876,4,interp1,1,1
18,0.6269,0.9186,446958480,0.009646,0,10,0,0,0,0.0000,1.2876,1,used,1,1
19,0.6283,0.9847,446958480,0.009627,6,2,2,0,0,0.9503,1.2876,0,stab,1,1
20,0.6456,0.8228,446958480,0.009608,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
21,0.6568,0.8141,446958480,0.009588,6,2,2,0,0,0.9503,1.2876,0,stab,1,1
22,0.6529,0.8054,446958480,0.009569,0,0,1,9,0,0.3251,1.2876,3,interp0,1,1
23,0.6378,0.9363,446958480,0.009550,0,6,0,0,4,0.6730,1.2876,1,used,1,1
24,0.6612,0.7795,446958480,0.009531,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
25,0.6612,0.7668,446958480,0.009512,6,0,4,0,0,0.6730,1.2876,0,stab,1,1
26,0.6712,0.7456,446958480,0.009493,0,0,0,9,1,0.3251,1.2876,3,interp0,1,1
27,0.6854,0.6705,446958480,0.009474,1,0,9,0,0,0.3251,1.2876,2,topk,1,1
28,0.6855,0.7031,446958480,0.009455,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
29,0.6972,0.6659,446958480,0.009436,2,2,2,1,3,1.5571,1.2876,4,interp1,1,0
30,0.6849,0.7641,446958480,0.009417,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
31,0.7031,0.6220,446958480,0.009398,0,0,0,2,8,0.5004,1.2876,4,interp1,1,1
32,0.6959,0.7687,446958480,0.009379,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
33,0.7102,0.6896,446958480,0.009361,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
34,0.7110,0.6422,446958480,0.009342,6,1,3,0,0,0.8979,1.2876,0,stab,1,1
35,0.7126,0.7102,446958480,0.009323,4,0,2,4,0,1.0549,1.2876,0,stab,1,1
36,0.7211,0.5575,446958480,0.009305,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
37,0.7298,0.5580,446958480,0.009286,0,0,0,2,8,0.5004,1.2876,4,interp1,1,1
38,0.7212,0.6007,446958480,0.009267,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
39,0.7276,0.5603,446958480,0.009249,4,3,3,0,0,1.0889,1.2876,0,stab,1,1
40,0.7361,0.5236,446958480,0.009230,0,0,2,8,0,0.5004,1.2876,3,interp0,1,1
41,0.7390,0.5824,446958480,0.009212,5,0,5,0,0,0.6931,1.2876,0,stab,1,1
42,0.7292,0.5223,446958480,0.009194,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
43,0.7280,0.5347,446958480,0.009175,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
44,0.7395,0.5077,446958480,0.009157,0,2,3,1,4,1.2799,1.2876,4,interp1,1,1
45,0.7461,0.5384,446958480,0.009138,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
46,0.7474,0.5145,446958480,0.009120,5,4,1,0,0,0.9433,1.2876,0,stab,1,1
47,0.7490,0.4712,446958480,0.009102,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
48,0.7410,0.5510,446958480,0.009084,7,2,1,0,0,0.8018,1.2876,0,stab,1,1
49,0.7553,0.4399,446958480,0.009066,0,5,5,0,0,0.6931,1.2876,1,used,1,1
50,0.7635,0.4767,446958480,0.009047,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
51,0.7652,0.4191,446958480,0.009029,1,1,0,5,3,1.1683,1.2876,3,interp0,1,1
52,0.7674,0.4449,446958480,0.009011,0,10,0,0,0,0.0000,1.2876,1,used,1,1
53,0.7676,0.3845,446958480,0.008993,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
54,0.7661,0.4753,446958480,0.008975,5,3,2,0,0,1.0297,1.2876,0,stab,1,1
55,0.7683,0.4322,446958480,0.008957,0,0,2,8,0,0.5004,1.2876,3,interp0,1,1
56,0.7729,0.4223,446958480,0.008939,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
57,0.7702,0.4653,446958480,0.008922,8,1,1,0,0,0.6390,1.2876,0,stab,1,1
58,0.7719,0.4418,446958480,0.008904,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
59,0.7778,0.3608,446958480,0.008886,6,2,2,0,0,0.9503,1.2876,0,stab,1,1
60,0.7731,0.4595,446958480,0.008868,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
61,0.7724,0.4591,446958480,0.008850,2,4,4,0,0,1.0549,1.2876,1,used,1,1
62,0.7799,0.4147,446958480,0.008833,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
63,0.7875,0.3526,446958480,0.008815,6,0,1,0,3,0.8979,1.2876,0,stab,1,1
64,0.7728,0.4045,446958480,0.008797,2,5,0,3,0,1.0297,1.2876,1,used,1,1
65,0.7936,0.3697,446958480,0.008780,0,0,1,6,3,0.8979,1.2876,3,interp0,1,1
66,0.7904,0.3405,446958480,0.008762,0,3,0,7,0,0.6109,1.2876,3,interp0,1,1
67,0.7960,0.4217,446958480,0.008745,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
68,0.7905,0.3548,446958480,0.008727,5,3,2,0,0,1.0297,1.2876,0,stab,1,1
69,0.7975,0.3435,446958480,0.008710,9,0,1,0,0,0.3251,1.2876,0,stab,1,1
70,0.7976,0.3625,446958480,0.008692,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
71,0.7944,0.3270,446958480,0.008675,7,1,2,0,0,0.8018,1.2876,0,stab,1,1
72,0.7912,0.3997,446958480,0.008658,0,9,0,1,0,0.3251,1.2876,1,used,1,1
73,0.7961,0.3582,446958480,0.008640,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
74,0.7970,0.2883,446958480,0.008623,8,1,1,0,0,0.6390,1.2876,0,stab,1,1
75,0.8002,0.3194,446958480,0.008606,0,0,1,4,5,0.9433,1.2876,4,interp1,1,1
76,0.8016,0.3064,446958480,0.008589,2,7,0,1,0,0.8018,1.2876,1,used,1,1
77,0.7933,0.3179,446958480,0.008571,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
78,0.7957,0.3711,446958480,0.008554,2,2,3,2,1,1.5571,1.2876,2,topk,1,0
79,0.7963,0.3478,446958480,0.008537,0,0,1,0,9,0.3251,1.2876,4,interp1,1,1
80,0.8011,0.3033,446958480,0.008520,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
81,0.7983,0.3277,446958480,0.008503,4,4,1,0,1,1.1935,1.2876,0,stab,1,1
82,0.8090,0.3057,446958480,0.008486,0,0,9,1,0,0.3251,1.2876,2,topk,1,1
83,0.8106,0.2814,446958480,0.008469,1,0,9,0,0,0.3251,1.2876,2,topk,1,1
84,0.8035,0.2967,446958480,0.008452,0,1,0,9,0,0.3251,1.2876,3,interp0,1,1
85,0.8029,0.3080,446958480,0.008435,4,1,4,1,0,1.1935,1.2876,0,stab,1,1
86,0.8009,0.3377,446958480,0.008418,5,3,2,0,0,1.0297,1.2876,0,stab,1,1
87,0.8148,0.3320,446958480,0.008402,0,6,0,4,0,0.6730,1.2876,1,used,1,1
88,0.8147,0.2659,446958480,0.008385,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
89,0.8175,0.2632,446958480,0.008368,4,4,2,0,0,1.0549,1.2876,0,stab,1,1
90,0.8195,0.2600,446958480,0.008351,0,10,0,0,0,0.0000,1.2876,1,used,1,1
91,0.8173,0.2583,446958480,0.008334,5,3,2,0,0,1.0297,1.2876,0,stab,1,1
92,0.8210,0.2684,446958480,0.008318,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
93,0.8195,0.2611,446958480,0.008301,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
94,0.8165,0.2336,446958480,0.008285,4,2,3,0,1,1.2799,1.2876,0,stab,1,1
95,0.8060,0.4085,446958480,0.008268,0,4,0,2,4,1.0549,1.2876,1,used,1,1
96,0.8174,0.2184,446958480,0.008251,0,8,0,2,0,0.5004,1.2876,1,used,1,1
97,0.8139,0.2521,446958480,0.008235,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
98,0.8199,0.2449,446958480,0.008219,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
99,0.8207,0.2783,446958480,0.008202,5,3,2,0,0,1.0297,1.2876,0,stab,1,1
100,0.8262,0.2376,446958480,0.008186,0,1,7,0,2,0.8018,1.2876,2,topk,1,1
101,0.8205,0.2463,446958480,0.008169,0,6,1,3,0,0.8979,1.2876,1,used,1,1
102,0.8187,0.2720,446958480,0.008153,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
103,0.8188,0.2543,446958480,0.008137,0,0,9,0,1,0.3251,1.2876,2,topk,1,1
104,0.8264,0.2236,446958480,0.008120,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
105,0.8309,0.2476,446958480,0.008104,1,2,0,0,7,0.8018,1.2876,4,interp1,1,1
106,0.8251,0.2163,446958480,0.008088,0,0,2,8,0,0.5004,1.2876,3,interp0,1,1
107,0.8252,0.2476,446958480,0.008072,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
108,0.8266,0.2729,446958480,0.008056,0,0,3,6,1,0.8979,1.2876,3,interp0,1,1
109,0.8156,0.3570,446958480,0.008039,0,3,4,2,1,1.2799,1.2876,2,topk,1,1
110,0.8267,0.2848,446958480,0.008023,1,0,4,1,4,1.1935,1.2876,2,topk,1,1
111,0.8322,0.2257,446958480,0.008007,0,1,3,6,0,0.8979,1.2876,3,interp0,1,1
112,0.8334,0.2421,446958480,0.007991,1,5,1,1,2,1.3592,1.2876,1,used,1,0
113,0.8303,0.2515,446958480,0.007975,1,4,2,0,3,1.2799,1.2876,1,used,1,1
114,0.8355,0.2126,446958480,0.007959,0,7,3,0,0,0.6109,1.2876,1,used,1,1
115,0.8377,0.2051,446958480,0.007944,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
116,0.8305,0.2313,446958480,0.007928,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
117,0.8329,0.2410,446958480,0.007912,0,9,1,0,0,0.3251,1.2876,1,used,1,1
118,0.8376,0.1980,446958480,0.007896,1,3,5,1,0,1.1683,1.2876,2,topk,1,1
119,0.8350,0.2173,446958480,0.007880,0,8,0,2,0,0.5004,1.2876,1,used,1,1
120,0.8358,0.1954,446958480,0.007864,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
121,0.8351,0.2031,446958480,0.007849,0,0,9,1,0,0.3251,1.2876,2,topk,1,1
122,0.8343,0.2246,446958480,0.007833,0,7,3,0,0,0.6109,1.2876,1,used,1,1
123,0.8358,0.2296,446958480,0.007817,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
124,0.8362,0.2274,446958480,0.007802,0,0,7,1,2,0.8018,1.2876,2,topk,1,1
125,0.8361,0.1885,446958480,0.007786,1,0,4,3,2,1.2799,1.2876,2,topk,1,1
126,0.8353,0.2235,446958480,0.007770,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
127,0.8266,0.3054,446958480,0.007755,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
128,0.8362,0.2285,446958480,0.007739,0,1,0,6,3,0.8979,1.2876,3,interp0,1,1
129,0.8377,0.2187,446958480,0.007724,0,0,9,1,0,0.3251,1.2876,2,topk,1,1
130,0.8401,0.2044,446958480,0.007709,0,0,9,1,0,0.3251,1.2876,2,topk,1,1
131,0.8399,0.2046,446958480,0.007693,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
132,0.8427,0.2069,446958480,0.007678,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
133,0.8358,0.2121,446958480,0.007662,0,1,9,0,0,0.3251,1.2876,2,topk,1,1
134,0.8435,0.2358,446958480,0.007647,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
135,0.8460,0.1949,446958480,0.007632,0,1,7,1,1,0.9404,1.2876,2,topk,1,1
136,0.8442,0.2027,446958480,0.007616,0,1,0,0,9,0.3251,1.2876,4,interp1,1,1
137,0.8462,0.1702,446958480,0.007601,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
138,0.8427,0.1705,446958480,0.007586,0,0,7,1,2,0.8018,1.2876,2,topk,1,1
139,0.8452,0.1932,446958480,0.007571,0,3,3,3,1,1.3138,1.2876,1,used,1,0
140,0.8456,0.2220,446958480,0.007556,0,5,5,0,0,0.6931,1.2876,1,used,1,1
141,0.8492,0.1677,446958480,0.007541,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
142,0.8370,0.2345,446958480,0.007526,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
143,0.8418,0.1640,446958480,0.007510,1,4,0,0,5,0.9433,1.2876,4,interp1,1,1
144,0.8463,0.1505,446958480,0.007495,0,3,3,4,0,1.0889,1.2876,3,interp0,1,1
145,0.8440,0.1556,446958480,0.007480,0,0,7,2,1,0.8018,1.2876,2,topk,1,1
146,0.8467,0.1915,446958480,0.007466,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
147,0.8482,0.1874,446958480,0.007451,0,0,3,2,5,1.0297,1.2876,4,interp1,1,1
148,0.8464,0.1883,446958480,0.007436,0,3,4,1,2,1.2799,1.2876,2,topk,1,1
149,0.8413,0.2264,446958480,0.007421,0,0,2,0,8,0.5004,1.2876,4,interp1,1,1
150,0.8455,0.1962,446958480,0.007406,0,1,8,1,0,0.6390,1.2876,2,topk,1,1
151,0.8457,0.2307,446958480,0.007391,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
152,0.8489,0.2327,446958480,0.007376,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
153,0.8513,0.1990,446958480,0.007362,0,6,3,1,0,0.8979,1.2876,1,used,1,1
154,0.8497,0.1509,446958480,0.007347,0,2,2,2,4,1.3322,1.2876,4,interp1,1,0
155,0.8540,0.1822,446958480,0.007332,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
156,0.8484,0.2046,446958480,0.007318,0,1,5,4,0,0.9433,1.2876,2,topk,1,1
157,0.8508,0.1763,446958480,0.007303,0,5,3,0,2,1.0297,1.2876,1,used,1,1
158,0.8531,0.1794,446958480,0.007288,1,0,7,2,0,0.8018,1.2876,2,topk,1,1
159,0.8565,0.1480,446958480,0.007274,0,2,4,4,0,1.0549,1.2876,2,topk,1,1
160,0.8541,0.1269,446958480,0.007259,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
161,0.8515,0.2063,446958480,0.007245,0,5,5,0,0,0.6931,1.2876,1,used,1,1
162,0.8574,0.1640,446958480,0.007230,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
163,0.8597,0.1639,446958480,0.007216,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
164,0.8497,0.1988,446958480,0.007201,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
165,0.8536,0.1389,446958480,0.007187,0,0,2,8,0,0.5004,1.2876,3,interp0,1,1
166,0.8568,0.1390,446958480,0.007172,0,1,5,4,0,0.9433,1.2876,2,topk,1,1
167,0.8537,0.1374,446958480,0.007158,1,0,7,0,2,0.8018,1.2876,2,topk,1,1
168,0.8566,0.2170,446958480,0.007144,0,2,4,0,4,1.0549,1.2876,2,topk,1,1
169,0.8540,0.1784,446958480,0.007130,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
170,0.8514,0.1683,446958480,0.007115,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
171,0.8555,0.1612,446958480,0.007101,1,0,4,3,2,1.2799,1.2876,2,topk,1,1
172,0.8529,0.1904,446958480,0.007087,0,1,5,3,1,1.1683,1.2876,2,topk,1,1
173,0.8564,0.1380,446958480,0.007073,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
174,0.8589,0.1660,446958480,0.007059,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
175,0.8569,0.1574,446958480,0.007044,0,0,3,5,2,1.0297,1.2876,3,interp0,1,1
176,0.8525,0.2205,446958480,0.007030,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
177,0.8607,0.1570,446958480,0.007016,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
178,0.8573,0.1456,446958480,0.007002,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
179,0.8573,0.1701,446958480,0.006988,0,1,8,1,0,0.6390,1.2876,2,topk,1,1
180,0.8581,0.1624,446958480,0.006974,0,4,3,3,0,1.0889,1.2876,1,used,1,1
181,0.8598,0.1457,446958480,0.006960,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
182,0.8580,0.1590,446958480,0.006946,0,4,5,1,0,0.9433,1.2876,2,topk,1,1
183,0.8626,0.1243,446958480,0.006932,0,4,4,2,0,1.0549,1.2876,1,used,1,1
184,0.8596,0.1532,446958480,0.006919,0,0,2,1,7,0.8018,1.2876,4,interp1,1,1
185,0.8625,0.1803,446958480,0.006905,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
186,0.8605,0.1572,446958480,0.006891,1,0,5,3,1,1.1683,1.2876,2,topk,1,1
187,0.8626,0.1343,446958480,0.006877,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
188,0.8614,0.1543,446958480,0.006863,0,0,2,3,5,1.0297,1.2876,4,interp1,1,1
189,0.8651,0.1568,446958480,0.006850,0,4,2,4,0,1.0549,1.2876,1,used,1,1
190,0.8602,0.1667,446958480,0.006836,0,5,1,4,0,0.9433,1.2876,1,used,1,1
191,0.8626,0.1376,446958480,0.006822,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
192,0.8642,0.1421,446958480,0.006809,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
193,0.8641,0.1050,446958480,0.006795,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
194,0.8600,0.1315,446958480,0.006781,0,0,1,9,0,0.3251,1.2876,3,interp0,1,1
195,0.8655,0.1194,446958480,0.006768,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
196,0.8672,0.1303,446958480,0.006754,0,1,4,2,3,1.2799,1.2876,2,topk,1,1
197,0.8652,0.1482,446958480,0.006741,0,2,4,2,2,1.3322,1.2876,2,topk,1,0
198,0.8678,0.1294,446958480,0.006727,0,0,3,1,6,0.8979,1.2876,4,interp1,1,1
199,0.8672,0.0998,446958480,0.006714,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
200,0.8682,0.1160,446958480,0.006701,0,0,1,4,5,0.9433,1.2876,4,interp1,1,1
201,0.8631,0.1775,446958480,0.006687,0,3,3,2,2,1.3662,1.2876,1,used,1,0
202,0.8640,0.1335,446958480,0.006674,0,6,4,0,0,0.6730,1.2876,1,used,1,1
203,0.8651,0.1326,446958480,0.006660,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
204,0.8685,0.1422,446958480,0.006647,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
205,0.8579,0.2052,446958480,0.006634,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
206,0.8687,0.1209,446958480,0.006621,6,0,4,0,0,0.6730,1.2876,0,stab,1,1
207,0.8670,0.1260,446958480,0.006607,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
208,0.8621,0.1643,446958480,0.006594,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
209,0.8652,0.1415,446958480,0.006581,0,0,6,3,1,0.8979,1.2876,2,topk,1,1
210,0.8649,0.1252,446958480,0.006568,0,2,2,2,4,1.3322,1.2876,4,interp1,1,0
211,0.8696,0.1124,446958480,0.006555,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
212,0.8655,0.1320,446958480,0.006541,0,2,3,3,2,1.3662,1.2876,2,topk,1,0
213,0.8655,0.1375,446958480,0.006528,0,1,4,0,5,0.9433,1.2876,4,interp1,1,1
214,0.8640,0.1698,446958480,0.006515,0,2,3,0,5,1.0297,1.2876,4,interp1,1,1
215,0.8726,0.1175,446958480,0.006502,0,4,2,1,3,1.2799,1.2876,1,used,1,1
216,0.8694,0.1597,446958480,0.006489,0,0,6,2,2,0.9503,1.2876,2,topk,1,1
217,0.8704,0.1044,446958480,0.006476,0,7,1,2,0,0.8018,1.2876,1,used,1,1
218,0.8680,0.1579,446958480,0.006463,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
219,0.8671,0.1219,446958480,0.006450,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
220,0.8702,0.1088,446958480,0.006438,0,2,8,0,0,0.5004,1.2876,2,topk,1,1
221,0.8697,0.1602,446958480,0.006425,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
222,0.8712,0.1187,446958480,0.006412,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
223,0.8727,0.0914,446958480,0.006399,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
224,0.8709,0.1136,446958480,0.006386,0,3,7,0,0,0.6109,1.2876,2,topk,1,1
225,0.8722,0.0936,446958480,0.006373,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
226,0.8596,0.2106,446958480,0.006361,0,5,5,0,0,0.6931,1.2876,1,used,1,1
227,0.8692,0.1313,446958480,0.006348,0,9,1,0,0,0.3251,1.2876,1,used,1,1
228,0.8707,0.1190,446958480,0.006335,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
229,0.8691,0.1052,446958480,0.006323,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
230,0.8673,0.1822,446958480,0.006310,7,0,2,0,1,0.8018,1.2876,0,stab,1,1
231,0.8691,0.1389,446958480,0.006297,0,4,3,2,1,1.2799,1.2876,1,used,1,1
232,0.8672,0.1437,446958480,0.006285,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
233,0.8668,0.1252,446958480,0.006272,0,2,3,2,3,1.3662,1.2876,2,topk,1,0
234,0.8700,0.1280,446958480,0.006260,0,3,3,4,0,1.0889,1.2876,3,interp0,1,1
235,0.8711,0.1118,446958480,0.006247,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
236,0.8678,0.1028,446958480,0.006235,0,4,3,1,2,1.2799,1.2876,1,used,1,1
237,0.8710,0.1283,446958480,0.006222,0,1,4,0,5,0.9433,1.2876,4,interp1,1,1
238,0.8689,0.1031,446958480,0.006210,0,0,2,7,1,0.8018,1.2876,3,interp0,1,1
239,0.8710,0.1156,446958480,0.006197,0,2,2,6,0,0.9503,1.2876,3,interp0,1,1
240,0.8737,0.1045,446958480,0.006185,0,2,4,4,0,1.0549,1.2876,2,topk,1,1
241,0.8709,0.0944,446958480,0.006172,0,1,3,5,1,1.1683,1.2876,3,interp0,1,1
242,0.8683,0.1259,446958480,0.006160,0,2,4,3,1,1.2799,1.2876,2,topk,1,1
243,0.8706,0.1161,446958480,0.006148,1,0,2,6,1,1.0889,1.2876,3,interp0,1,1
244,0.8695,0.1583,446958480,0.006136,0,3,4,0,3,1.0889,1.2876,2,topk,1,1
245,0.8720,0.0937,446958480,0.006123,0,1,6,2,1,1.0889,1.2876,2,topk,1,1
246,0.8729,0.1168,446958480,0.006111,0,5,3,2,0,1.0297,1.2876,1,used,1,1
247,0.8713,0.1045,446958480,0.006099,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
